tourney_id,tourney_name,surface,winner_name,loser_name,score,round,minutes,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_hand,loser_ht,loser_ioc,loser_age,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-hong-kong-2,hong-kong,Hard,Alexander Bublik,Juncheng Shang,6-1 7-6,Quarterfinals ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Andrey Rublev,Nuno Borges,6-3 6-4,Quarterfinals ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Marcos Giron,Michael Mmoh,6-3 1-0,Quarterfinals ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Alexander Bublik,Botic van de Zandschulp,6-3 6-3,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Michael Mmoh,Karen Khachanov,7-6 7-2,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Juncheng Shang,Lorenzo Sonego,6-3 6-4,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Marcos Giron,Alexandre Muller,6-4 7-6,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Lorenzo Musetti,Tomas Martin Etcheverry,6-7 3-2 6-4,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Andrey Rublev,Yibing Wu,3-6 6-2 6-1,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Coleman Wong,Gabriel Diallo,1-6 7-5 7-5,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Nuno Borges,Marin Cilic,7-5 6-3,Round of 16 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Lorenzo Sonego,Rei Sakamoto,6-2 7-6,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Gabriel Diallo,Jesper de Jong,6-4 7-6,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Alexandre Muller,Miomir Kecmanovic,7-5 6-4,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Tomas Martin Etcheverry,Valentin Royer,6-4 7-5,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Marcos Giron,Laslo Djere,6-2 6-0,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Michael Mmoh,Alejandro Tabilo,7-5 6-4,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-hong-kong-2,hong-kong,Hard,Juncheng Shang,Francisco Comesana,6-4 6-4,Round of 32 ,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
